NO,ph,distance,arus,unixtime,time
4346,6.41,88.61,0,1748950634,6/3/2025 18:37
4347,6.42,88.69,0,1748950639,6/3/2025 18:37
4348,6.42,88.69,0,1748950644,6/3/2025 18:37
4349,6.42,88.69,0,1748950649,6/3/2025 18:37
4350,6.42,88.7,0,1748950654,6/3/2025 18:37
4351,6.39,88.71,0,1748950659,6/3/2025 18:37
4352,6.34,88.72,0,1748950664,6/3/2025 18:37
4353,6.3,88.71,0,1748950670,6/3/2025 18:37
4354,6.37,88.65,0,1748950675,6/3/2025 18:37
4355,6.42,88.66,0,1748950680,6/3/2025 18:38
4356,6.34,88.65,0,1748950685,6/3/2025 18:38
4357,6.46,88.75,0,1748950706,6/3/2025 18:38
4358,6.44,88.76,0,1748950711,6/3/2025 18:38
4359,6.46,88.75,0,1748950716,6/3/2025 18:38
4360,6.35,88.75,0,1748950721,6/3/2025 18:38
4361,6.41,88.75,0,1748950727,6/3/2025 18:38
4362,6.34,88.69,0,1748950732,6/3/2025 18:38
4363,6.42,88.76,0,1748950737,6/3/2025 18:38
4364,6.51,88.77,0,1748950742,6/3/2025 18:39
4365,6.39,88.79,0,1748950747,6/3/2025 18:39
4366,6.41,88.79,0,1748950752,6/3/2025 18:39
4367,6.42,88.79,0,1748950757,6/3/2025 18:39
4368,5.87,88.79,0,1748950763,6/3/2025 18:39
4369,2.85,88.85,0,1748950836,6/3/2025 18:40
4370,7.36,88.86,0,1748950841,6/3/2025 18:40
4371,6.72,88.86,0,1748950846,6/3/2025 18:40
4372,6.65,88.86,0,1748950851,6/3/2025 18:40
4373,6.58,88.86,0,1748950856,6/3/2025 18:40
4374,6.49,88.86,0,1748950861,6/3/2025 18:41
4375,6.6,88.87,0,1748950867,6/3/2025 18:41
4376,6.47,88.88,0,1748950872,6/3/2025 18:41
4377,6.56,88.89,0,1748950877,6/3/2025 18:41
4378,6.46,88.89,0,1748950882,6/3/2025 18:41
4379,6.42,88.89,0,1748950887,6/3/2025 18:41
4380,6.42,88.89,0,1748950892,6/3/2025 18:41
4381,6.42,88.88,0,1748950897,6/3/2025 18:41
4382,6.42,88.87,0,1748950918,6/3/2025 18:41
4383,6.46,88.86,0,1748950924,6/3/2025 18:42
4384,6.46,88.85,0,1748950929,6/3/2025 18:42
4385,6.44,88.84,0,1748950934,6/3/2025 18:42
4386,6.44,88.84,0,1748950939,6/3/2025 18:42
4387,6.51,88.84,0,1748950944,6/3/2025 18:42
4388,6.46,88.83,0,1748950949,6/3/2025 18:42
4389,6.44,88.83,0,1748950954,6/3/2025 18:42
4390,6.44,88.83,0,1748950960,6/3/2025 18:42
4391,6.46,88.82,0,1748950965,6/3/2025 18:42
4392,6.44,88.81,0,1748950970,6/3/2025 18:42
4393,6.49,88.81,0,1748950975,6/3/2025 18:42
4394,6.42,88.69,0,1748950996,6/3/2025 18:43
4395,6.42,88.65,0,1748951001,6/3/2025 18:43
4396,6.44,88.61,0,1748951006,6/3/2025 18:43
4397,6.42,88.56,0,1748951011,6/3/2025 18:43
4398,6.42,88.51,0,1748951017,6/3/2025 18:43
4399,6.34,88.47,0,1748951022,6/3/2025 18:43
4400,6.41,88.42,0,1748951027,6/3/2025 18:43
4401,6.44,88.37,0,1748951032,6/3/2025 18:43
4402,6.41,88.33,0,1748951037,6/3/2025 18:43
4403,6.47,88.27,0,1748951042,6/3/2025 18:44
4404,6.37,88.23,0,1748951047,6/3/2025 18:44
4405,6.44,88.17,0,1748951052,6/3/2025 18:44
4406,6.41,87.95,0,1748951074,6/3/2025 18:44
4407,6.42,87.9,0,1748951079,6/3/2025 18:44
4408,6.2,87.85,0,1748951084,6/3/2025 18:44
4409,6.41,87.8,0,1748951089,6/3/2025 18:44
4410,6.42,87.75,0,1748951094,6/3/2025 18:44
4411,6.42,87.71,0,1748951099,6/3/2025 18:44
4412,6.46,87.68,0,1748951104,6/3/2025 18:45
4413,6.39,87.64,0,1748951110,6/3/2025 18:45
4414,6.34,87.61,0,1748951115,6/3/2025 18:45
4415,6.3,87.59,0,1748951120,6/3/2025 18:45
4416,6.3,87.56,0,1748951125,6/3/2025 18:45
4417,6.37,87.54,0,1748951130,6/3/2025 18:45
4418,6.18,87.47,0,1748951151,6/3/2025 18:45
4419,6.2,87.45,0,1748951156,6/3/2025 18:45
4420,6.16,87.44,0,1748951161,6/3/2025 18:46
4421,6.13,87.42,0,1748951167,6/3/2025 18:46
4422,6.15,87.4,0,1748951172,6/3/2025 18:46
4423,6.06,87.39,0,1748951177,6/3/2025 18:46
4424,6.09,87.37,0,1748951182,6/3/2025 18:46
4425,6.18,87.35,0,1748951187,6/3/2025 18:46
4426,6.23,87.36,0,1748951192,6/3/2025 18:46
4427,6.16,87.35,0,1748951197,6/3/2025 18:46
4428,6.16,87.34,0,1748951203,6/3/2025 18:46
4429,6.2,87.33,0,1748951208,6/3/2025 18:46
4430,6.06,87.28,0,1748951229,6/3/2025 18:47
4431,6.2,87.27,0,1748951234,6/3/2025 18:47
4432,6.13,87.25,0,1748951239,6/3/2025 18:47
4433,6.11,87.23,0,1748951244,6/3/2025 18:47
4434,6.06,87.21,0,1748951249,6/3/2025 18:47
4435,6.09,87.2,0,1748951254,6/3/2025 18:47
4436,6.09,87.18,0,1748951260,6/3/2025 18:47
4437,6.16,87.16,0,1748951265,6/3/2025 18:47
4438,6.09,87.15,0,1748951270,6/3/2025 18:47
4439,6.03,87.13,0,1748951275,6/3/2025 18:47
4440,6.06,87.11,0,1748951280,6/3/2025 18:48
4441,6.06,87.09,0,1748951285,6/3/2025 18:48
4442,5.96,87.01,0,1748951306,6/3/2025 18:48
4443,6.04,86.99,0,1748951312,6/3/2025 18:48
4444,5.89,86.97,0,1748951317,6/3/2025 18:48
4445,5.99,86.96,0,1748951322,6/3/2025 18:48
4446,5.96,86.94,0,1748951327,6/3/2025 18:48
4447,5.99,86.93,0,1748951332,6/3/2025 18:48
4448,6.06,86.91,0,1748951337,6/3/2025 18:48
4449,5.97,86.9,0,1748951342,6/3/2025 18:49
4450,5.96,86.88,0,1748951347,6/3/2025 18:49
4451,5.94,86.86,0,1748951353,6/3/2025 18:49
4452,5.92,86.84,0,1748951358,6/3/2025 18:49
4453,5.82,86.83,0,1748951363,6/3/2025 18:49
4454,5.96,86.77,0,1748951384,6/3/2025 18:49
4455,5.87,86.76,0,1748951389,6/3/2025 18:49
4456,5.96,86.74,0,1748951394,6/3/2025 18:49
4457,5.96,86.73,0,1748951399,6/3/2025 18:49
4458,5.92,86.72,0,1748951404,6/3/2025 18:50
4459,5.89,86.71,0,1748951410,6/3/2025 18:50
4460,5.91,86.7,0,1748951415,6/3/2025 18:50
4461,5.89,5.39,0,1748951420,6/3/2025 18:50
4462,5.96,86.68,0,1748951425,6/3/2025 18:50
4463,5.92,86.67,0,1748951430,6/3/2025 18:50
4464,6.04,86.66,0,1748951435,6/3/2025 18:50
4465,6.11,86.65,0,1748951440,6/3/2025 18:50
4466,6.06,86.6,0,1748951462,6/3/2025 18:51
4467,6.13,86.59,0,1748951467,6/3/2025 18:51
4468,6.09,86.59,0,1748951472,6/3/2025 18:51
4469,6.04,86.59,0,1748951477,6/3/2025 18:51
4470,5.99,86.59,0,1748951482,6/3/2025 18:51
4471,5.99,86.59,0,1748951487,6/3/2025 18:51
4472,6.15,86.58,0,1748951492,6/3/2025 18:51
4473,6.08,86.57,0,1748951497,6/3/2025 18:51
4474,6.08,86.57,0,1748951503,6/3/2025 18:51
4475,6.13,86.56,0,1748951508,6/3/2025 18:51
4476,6.09,86.55,0,1748951513,6/3/2025 18:51
4477,6.13,86.54,0,1748951518,6/3/2025 18:51
4478,6.04,86.49,0,1748951539,6/3/2025 18:52
4479,6.11,86.48,0,1748951544,6/3/2025 18:52
4480,6.11,86.46,0,1748951549,6/3/2025 18:52
4481,6.11,86.45,0,1748951555,6/3/2025 18:52
4482,5.97,86.43,0,1748951560,6/3/2025 18:52
4483,5.97,86.42,0,1748951565,6/3/2025 18:52
4484,6.09,86.41,0,1748951570,6/3/2025 18:52
4485,6.08,86.4,0,1748951575,6/3/2025 18:52
4486,6.06,86.4,0,1748951580,6/3/2025 18:53
4487,6.11,86.4,0,1748951585,6/3/2025 18:53
4488,6.13,86.41,0,1748951590,6/3/2025 18:53
4489,6.16,86.41,0,1748951596,6/3/2025 18:53
4490,6.23,86.4,0,1748951617,6/3/2025 18:53
4491,6.06,86.39,0,1748951622,6/3/2025 18:53
4492,6.18,86.38,0,1748951627,6/3/2025 18:53
4493,5.99,86.37,0,1748951632,6/3/2025 18:53
4494,6.15,86.36,0,1748951637,6/3/2025 18:53
4495,6.13,86.35,0,1748951642,6/3/2025 18:54
4496,6.25,86.33,0,1748951647,6/3/2025 18:54
4497,6.22,86.32,0,1748951653,6/3/2025 18:54
4498,6.16,86.31,0,1748951658,6/3/2025 18:54
4499,6.34,86.29,0,1748951663,6/3/2025 18:54
4500,6.23,86.28,0,1748951668,6/3/2025 18:54
4501,6.23,86.26,0,1748951673,6/3/2025 18:54
4502,6.23,86.19,0,1748951694,6/3/2025 18:54
4503,6.3,86.18,0,1748951699,6/3/2025 18:54
4504,6.23,86.16,0,1748951705,6/3/2025 18:55
4505,6.18,86.15,0,1748951710,6/3/2025 18:55
4506,6.2,86.14,0,1748951715,6/3/2025 18:55
4507,6.3,86.13,0,1748951720,6/3/2025 18:55
4508,6.2,86.12,0,1748951725,6/3/2025 18:55
4509,6.25,86.11,0,1748951730,6/3/2025 18:55
4510,6.32,86.09,0,1748951735,6/3/2025 18:55
4511,6.27,86.08,0,1748951740,6/3/2025 18:55
4512,6.23,86.06,0,1748951746,6/3/2025 18:55
4513,6.2,86.05,0,1748951751,6/3/2025 18:55
4514,6.2,85.99,0,1748951772,6/3/2025 18:56
4515,6.13,85.97,0,1748951777,6/3/2025 18:56
4516,6.16,85.95,0,1748951782,6/3/2025 18:56
4517,6.32,85.93,0,1748951787,6/3/2025 18:56
4518,6.04,85.91,0,1748951792,6/3/2025 18:56
4519,6.13,85.89,0,1748951798,6/3/2025 18:56
4520,6.23,85.87,0,1748951803,6/3/2025 18:56
4521,6.16,85.86,0,1748951808,6/3/2025 18:56
4522,6.2,85.85,0,1748951813,6/3/2025 18:56
4523,6.15,85.84,0,1748951818,6/3/2025 18:56
4524,6.16,85.83,0,1748951823,6/3/2025 18:57
4525,6.13,85.82,0,1748951828,6/3/2025 18:57
4526,6.04,85.8,0,1748951849,6/3/2025 18:57
4527,6.11,85.79,0,1748951855,6/3/2025 18:57
4528,6.03,85.79,0,1748951860,6/3/2025 18:57
4529,6.09,85.78,0,1748951865,6/3/2025 18:57
4530,6.06,85.78,0,1748951870,6/3/2025 18:57
4531,6.18,85.77,0,1748951875,6/3/2025 18:57
4532,6.09,85.76,0,1748951880,6/3/2025 18:58
4533,6.18,85.75,0,1748951885,6/3/2025 18:58
4534,6.11,85.75,0,1748951891,6/3/2025 18:58
4535,6.04,85.74,0,1748951896,6/3/2025 18:58
4536,6.16,85.73,0,1748951901,6/3/2025 18:58
4537,6.27,85.73,0,1748951906,6/3/2025 18:58
4538,6.18,85.71,0,1748951927,6/3/2025 18:58
4539,6.25,85.7,0,1748951932,6/3/2025 18:58
4540,6.16,85.69,0,1748951937,6/3/2025 18:58
4541,6.25,85.68,0,1748951942,6/3/2025 18:59
4542,6.25,85.66,0,1748951948,6/3/2025 18:59
4543,6.27,85.65,0,1748951953,6/3/2025 18:59
4544,6.25,85.64,0,1748951958,6/3/2025 18:59
4545,6.18,85.63,0,1748951963,6/3/2025 18:59
4546,6.34,85.61,0,1748951968,6/3/2025 18:59
4547,6.32,85.61,0,1748951973,6/3/2025 18:59
4548,6.37,85.6,0,1748951978,6/3/2025 18:59
4549,6.3,85.6,0,1748951983,6/3/2025 18:59
4550,6.32,85.57,0,1748952005,6/3/2025 19:00
4551,6.58,85.56,0,1748952010,6/3/2025 19:00
4552,6.3,85.56,0,1748952015,6/3/2025 19:00
4553,6.27,85.55,0,1748952020,6/3/2025 19:00
4554,6.25,85.55,0,1748952025,6/3/2025 19:00
4555,6.3,85.54,0,1748952030,6/3/2025 19:00
4556,6.3,85.53,0,1748952035,6/3/2025 19:00
4557,6.3,85.53,0,1748952041,6/3/2025 19:00
4558,6.39,85.53,0,1748952046,6/3/2025 19:00
4559,6.37,85.53,0,1748952051,6/3/2025 19:00
4560,6.25,85.53,0,1748952056,6/3/2025 19:00
4561,6.23,85.52,0,1748952061,6/3/2025 19:01
4562,6.47488,85.4205,0,1748952116,6/3/2025 19:01
4563,6.33673,85.4137,0,1748952120,6/3/2025 19:02
4564,6.37127,85.4099,0,1748952123,6/3/2025 19:02
4565,6.3022,85.4082,0,1748952126,6/3/2025 19:02
4566,6.38854,85.4061,0,1748952129,6/3/2025 19:02
4567,6.26766,85.3632,0,1748952132,6/3/2025 19:02
4568,6.23313,85.3535,0,1748952135,6/3/2025 19:02
4569,6.23313,85.3925,0,1748952138,6/3/2025 19:02
4570,6.40581,85.3876,0,1748952142,6/3/2025 19:02
4571,6.14678,85.3797,0,1748952145,6/3/2025 19:02
4572,6.12951,85.3709,0,1748952148,6/3/2025 19:02
4573,6.38854,85.3675,0,1748952151,6/3/2025 19:02
4574,6.38854,85.3628,0,1748952154,6/3/2025 19:02
4575,6.23313,85.3574,0,1748952157,6/3/2025 19:02
4576,6.31947,85.3576,0,1748952160,6/3/2025 19:02
4577,6.37127,85.3537,0,1748952163,6/3/2025 19:02
4578,6.26766,85.3521,0,1748952171,6/3/2025 19:02
4579,6.28493,85.3512,0,1748952171,6/3/2025 19:02
4580,0,0,0,1748953890,6/3/2025 19:31
4581,6.41,85.35,0,1748952195,6/3/2025 19:03
4582,6.35,85.35,0,1748952200,6/3/2025 19:03
4583,6.23,85.35,0,1748952205,6/3/2025 19:03
4584,6.25,85.34,0,1748952210,6/3/2025 19:03
4585,6.2,85.33,0,1748952215,6/3/2025 19:03
4586,6.2,85.33,0,1748952220,6/3/2025 19:03
4587,6.25,85.33,0,1748952225,6/3/2025 19:03
4588,6.2,85.33,0,1748952231,6/3/2025 19:03
4589,6.2,85.33,0,1748952236,6/3/2025 19:03
4590,6.15,85.33,0,1748952241,6/3/2025 19:04
4591,6.13,85.33,0,1748952246,6/3/2025 19:04
4592,6.16,85.32,0,1748952251,6/3/2025 19:04
4593,6.09,85.32,0,1748952256,6/3/2025 19:04
4594,6.18,85.3,0,1748952277,6/3/2025 19:04
4595,6.09,85.29,0,1748952282,6/3/2025 19:04
4596,6.03,85.3,0,1748952288,6/3/2025 19:04
4597,6.03,85.3,0,1748952293,6/3/2025 19:04
4598,6.06,85.3,0,1748952298,6/3/2025 19:04
4599,6.16,85.31,0,1748952303,6/3/2025 19:05
4600,5.8,85.27,0,1748952308,6/3/2025 19:05
4601,5.87,85.28,0,1748952313,6/3/2025 19:05
4602,5.89,85.26,0,1748952318,6/3/2025 19:05
4603,6.16,85.23,0,1748952375,6/3/2025 19:06
4604,-9.65,85.22,0,1748952380,6/3/2025 19:06
4605,-4.08,85.13,0,1748952386,6/3/2025 19:06
4606,6.11,85.12,0,1748952391,6/3/2025 19:06
4607,4.87,85.1,0,1748952396,6/3/2025 19:06
4608,2.71,85.1,0,1748952401,6/3/2025 19:06
4609,1.47,85.09,0,1748952406,6/3/2025 19:06
4610,0.64,85.08,0,1748952411,6/3/2025 19:06
4611,2.43,85.06,0,1748952416,6/3/2025 19:06
4612,-3.52,85.05,0,1748952421,6/3/2025 19:07
4613,4.09,85.02,0,1748952427,6/3/2025 19:07
4614,2.81,85.01,0,1748952432,6/3/2025 19:07
4615,3.07,85,0,1748952437,6/3/2025 19:07
4616,5.91,84.94,0,1748952458,6/3/2025 19:07
4617,5.96,84.92,0,1748952464,6/3/2025 19:07
4618,5.91,84.9,0,1748952469,6/3/2025 19:07
4619,5.99,84.89,0,1748952474,6/3/2025 19:07
4620,6.06,84.88,0,1748952479,6/3/2025 19:07
4621,5.96,84.87,0,1748952484,6/3/2025 19:08
4622,5.99,84.86,0,1748952489,6/3/2025 19:08
4623,6.04,84.85,0,1748952494,6/3/2025 19:08
4624,5.92,84.84,0,1748952500,6/3/2025 19:08
4625,6.06,84.83,0,1748952505,6/3/2025 19:08
4626,5.94,84.82,0,1748952510,6/3/2025 19:08
4627,5.99,84.82,0,1748952515,6/3/2025 19:08
4628,6.04,84.62,0,1748952598,6/3/2025 19:09
4629,6.03,84.6,0,1748952603,6/3/2025 19:10
4630,6.03,84.59,0,1748952608,6/3/2025 19:10
4631,5.91,84.58,0,1748952613,6/3/2025 19:10
4632,6.06,84.58,0,1748952619,6/3/2025 19:10
4633,5.99,84.57,0,1748952624,6/3/2025 19:10
4634,6.06,84.56,0,1748952629,6/3/2025 19:10
4635,6.06,84.56,0,1748952634,6/3/2025 19:10
4636,5.96,84.56,0,1748952639,6/3/2025 19:10
4637,6.04,84.56,0,1748952644,6/3/2025 19:10
4638,5.97,84.56,0,1748952649,6/3/2025 19:10
4639,6.04,84.57,0,1748952654,6/3/2025 19:10
4640,6.09,84.57,0,1748952660,6/3/2025 19:11
4641,5.99,84.56,0,1748952681,6/3/2025 19:11
4642,6.04,84.56,0,1748952686,6/3/2025 19:11
4643,5.97,84.56,0,1748952691,6/3/2025 19:11
4644,6.03,84.56,0,1748952696,6/3/2025 19:11
4645,5.97,84.56,0,1748952701,6/3/2025 19:11
4646,6.03,84.57,0,1748952706,6/3/2025 19:11
4647,6.06,84.58,0,1748952712,6/3/2025 19:11
4648,6.11,84.58,0,1748952717,6/3/2025 19:11
4649,6.09,84.59,0,1748952722,6/3/2025 19:12
4650,5.96,84.6,0,1748952727,6/3/2025 19:12
4651,5.96,84.59,0,1748952732,6/3/2025 19:12
4652,5.96,84.59,0,1748952737,6/3/2025 19:12
4653,6.06,84.58,0,1748952758,6/3/2025 19:12
4654,6.06,84.59,0,1748952763,6/3/2025 19:12
4655,6.15,84.6,0,1748952769,6/3/2025 19:12
4656,6.11,84.59,0,1748952774,6/3/2025 19:12
4657,6.06,84.59,0,1748952779,6/3/2025 19:12
4658,6.03,84.61,0,1748952784,6/3/2025 19:13
4659,6.15,84.61,0,1748952789,6/3/2025 19:13
4660,6.11,84.61,0,1748952794,6/3/2025 19:13
4661,6.09,84.61,0,1748952799,6/3/2025 19:13
4662,6.08,84.62,0,1748952804,6/3/2025 19:13
4663,5.99,84.63,0,1748952810,6/3/2025 19:13
4664,6.09,84.64,0,1748952815,6/3/2025 19:13
4665,6.06,84.67,0,1748952836,6/3/2025 19:13
4666,6.06,84.67,0,1748952841,6/3/2025 19:14
4667,6.11,84.67,0,1748952846,6/3/2025 19:14
4668,6.11,84.67,0,1748952851,6/3/2025 19:14
4669,6.11,84.67,0,1748952856,6/3/2025 19:14
4670,5.97,84.66,0,1748952862,6/3/2025 19:14
4671,6.09,84.66,0,1748952867,6/3/2025 19:14
4672,6.04,84.66,0,1748952872,6/3/2025 19:14
4673,6.11,84.65,0,1748952877,6/3/2025 19:14
4674,6.09,84.65,0,1748952882,6/3/2025 19:14
4675,6.15,84.64,0,1748952887,6/3/2025 19:14
4676,6.13,84.63,0,1748952892,6/3/2025 19:14
4677,6.09,84.63,0,1748952913,6/3/2025 19:15
4678,6.15,84.64,0,1748952919,6/3/2025 19:15
4679,6.16,84.64,0,1748952924,6/3/2025 19:15
4680,6.2,84.64,0,1748952929,6/3/2025 19:15
4681,6.15,84.65,0,1748952934,6/3/2025 19:15
4682,6.04,84.65,0,1748952939,6/3/2025 19:15
4683,6.15,84.66,0,1748952944,6/3/2025 19:15
4684,6.13,84.67,0,1748952949,6/3/2025 19:15
4685,6.22,84.68,0,1748952955,6/3/2025 19:15
4686,6.08,84.69,0,1748952960,6/3/2025 19:16
4687,5.96,84.7,0,1748952965,6/3/2025 19:16
4688,6.09,84.71,0,1748952970,6/3/2025 19:16
4689,6.08,84.78,0,1748952991,6/3/2025 19:16
4690,6.16,84.79,0,1748952996,6/3/2025 19:16
4691,6.25,84.8,0,1748953001,6/3/2025 19:16
4692,6.27,84.82,0,1748953006,6/3/2025 19:16
4693,6.3,84.83,0,1748953012,6/3/2025 19:16
4694,6.2,84.85,0,1748953017,6/3/2025 19:16
4695,6.2,84.87,0,1748953022,6/3/2025 19:17
4696,6.27,84.88,0,1748953027,6/3/2025 19:17
4697,6.23,84.9,0,1748953032,6/3/2025 19:17
4698,6.11,84.91,0,1748953037,6/3/2025 19:17
4699,6.25,84.93,0,1748953042,6/3/2025 19:17
4700,6.25,84.94,0,1748953048,6/3/2025 19:17
4701,6.16,84.93,0,1748953069,6/3/2025 19:17
4702,6.2,84.93,0,1748953074,6/3/2025 19:17
4703,6.18,84.93,0,1748953079,6/3/2025 19:17
4704,6.06,84.93,0,1748953084,6/3/2025 19:18
4705,5.97,84.94,0,1748953089,6/3/2025 19:18
4706,5.75,84.94,0,1748953094,6/3/2025 19:18
4707,5.75,84.96,0,1748953099,6/3/2025 19:18
4708,5.61,84.97,0,1748953105,6/3/2025 19:18
4709,5.77,84.98,0,1748953110,6/3/2025 19:18
4710,6.11,85,0,1748953115,6/3/2025 19:18
4711,5.89,85.01,0,1748953120,6/3/2025 19:18
4712,5.87,85.03,0,1748953125,6/3/2025 19:18
4713,5.92,85.08,0,1748953146,6/3/2025 19:19
4714,6.15,85.09,0,1748953151,6/3/2025 19:19
4715,6.18,85.11,0,1748953156,6/3/2025 19:19
4716,6.18,85.12,0,1748953162,6/3/2025 19:19
4717,6.2,85.13,0,1748953167,6/3/2025 19:19
4718,6.18,85.13,0,1748953172,6/3/2025 19:19
4719,6.23,85.14,0,1748953177,6/3/2025 19:19
4720,6.06,85.15,0,1748953182,6/3/2025 19:19
4721,6.13,85.15,0,1748953187,6/3/2025 19:19
4722,6.16,85.15,0,1748953192,6/3/2025 19:19
4723,6.13,85.16,0,1748953198,6/3/2025 19:19
4724,6.09,85.17,0,1748953203,6/3/2025 19:20
4725,6.23,85.19,0,1748953224,6/3/2025 19:20
4726,6.2,85.19,0,1748953229,6/3/2025 19:20
4727,6.16,85.2,0,1748953234,6/3/2025 19:20
4728,6.13,85.21,0,1748953239,6/3/2025 19:20
4729,6.3,85.2,0,1748953244,6/3/2025 19:20
4730,6.25,85.2,0,1748953249,6/3/2025 19:20
4731,6.23,85.2,0,1748953255,6/3/2025 19:20
4732,6.18,85.2,0,1748953260,6/3/2025 19:21
4733,6.18,85.19,0,1748953265,6/3/2025 19:21
4734,6.13,85.18,0,1748953270,6/3/2025 19:21
4735,6.23,85.17,0,1748953275,6/3/2025 19:21
4736,6.11,85.17,0,1748953280,6/3/2025 19:21
4737,6.15,85.15,0,1748953301,6/3/2025 19:21
4738,6.15,85.15,0,1748953307,6/3/2025 19:21
4739,6.18,85.15,0,1748953312,6/3/2025 19:21
4740,6.11,85.15,0,1748953317,6/3/2025 19:21
4741,6.2,85.15,0,1748953322,6/3/2025 19:22
4742,6.09,85.16,0,1748953327,6/3/2025 19:22
4743,6.2,85.16,0,1748953332,6/3/2025 19:22
4744,6.15,85.16,0,1748953337,6/3/2025 19:22
4745,6.13,85.15,0,1748953342,6/3/2025 19:22
4746,6.06,85.15,0,1748953348,6/3/2025 19:22
4747,6.27,85.14,0,1748953353,6/3/2025 19:22
4748,6.09,85.13,0,1748953358,6/3/2025 19:22
4749,5.89,85.1,0,1748953379,6/3/2025 19:22
4750,5.96,85.1,0,1748953384,6/3/2025 19:23
4751,6.13,85.09,0,1748953389,6/3/2025 19:23
4752,6.04,85.09,0,1748953394,6/3/2025 19:23
4753,6.04,85.09,0,1748953399,6/3/2025 19:23
4754,6.06,85.08,0,1748953405,6/3/2025 19:23
4755,5.97,85.07,0,1748953410,6/3/2025 19:23
4756,5.89,85.07,0,1748953415,6/3/2025 19:23
4757,5.97,85.06,0,1748953420,6/3/2025 19:23
4758,5.92,85.05,0,1748953425,6/3/2025 19:23
4759,5.96,85.03,0,1748953430,6/3/2025 19:23
4760,5.96,85.03,0,1748953435,6/3/2025 19:23
4761,6.03,85.01,0,1748953457,6/3/2025 19:24
4762,5.89,85.01,0,1748953462,6/3/2025 19:24
4763,5.96,85.02,0,1748953467,6/3/2025 19:24
4764,5.97,85.02,0,1748953472,6/3/2025 19:24
4765,6.06,85.02,0,1748953477,6/3/2025 19:24
4766,6.03,85.02,0,1748953482,6/3/2025 19:24
4767,5.97,85.03,0,1748953487,6/3/2025 19:24
4768,6.03,85.03,0,1748953492,6/3/2025 19:24
4769,6.11,85.03,0,1748953498,6/3/2025 19:24
4770,6.06,85.04,0,1748953503,6/3/2025 19:25
4771,6.15,85.04,0,1748953508,6/3/2025 19:25
4772,6.11,85.04,0,1748953513,6/3/2025 19:25
4773,6.06,85.03,0,1748953534,6/3/2025 19:25
4774,6.16,85.03,0,1748953539,6/3/2025 19:25
4775,5.7,85.03,0,1748953544,6/3/2025 19:25
4776,6.09,85.03,0,1748953550,6/3/2025 19:25
4777,6.11,85.02,0,1748953555,6/3/2025 19:25
4778,6.13,85.02,0,1748953560,6/3/2025 19:26
4779,6.11,85.01,0,1748953565,6/3/2025 19:26
4780,6.03,85.01,0,1748953570,6/3/2025 19:26
4781,6.06,85,0,1748953575,6/3/2025 19:26
4782,6.16,85,0,1748953580,6/3/2025 19:26
4783,6.09,84.99,0,1748953585,6/3/2025 19:26
4784,6.13,84.99,0,1748953591,6/3/2025 19:26
4785,6.11,84.95,0,1748953612,6/3/2025 19:26
4786,6.06,84.94,0,1748953617,6/3/2025 19:26
4787,6.18,84.93,0,1748953622,6/3/2025 19:27
4788,6.11,84.92,0,1748953627,6/3/2025 19:27
4789,6.41,84.91,0,1748953632,6/3/2025 19:27
4790,6.16,84.9,0,1748953637,6/3/2025 19:27
4791,6.09,84.9,0,1748953643,6/3/2025 19:27
4792,6.13,84.88,0,1748953648,6/3/2025 19:27
4793,6.11,84.87,0,1748953653,6/3/2025 19:27
4794,5.92,84.86,0,1748953658,6/3/2025 19:27
4795,6.16,84.85,0,1748953663,6/3/2025 19:27
4796,6.13,84.84,0,1748953668,6/3/2025 19:27
4797,6.16,84.81,0,1748953689,6/3/2025 19:28
4798,6.13,84.8,0,1748953694,6/3/2025 19:28
4799,6.08,84.8,0,1748953700,6/3/2025 19:28
4800,6.06,84.79,0,1748953705,6/3/2025 19:28
4801,6.11,84.8,0,1748953710,6/3/2025 19:28
4802,6.16,84.79,0,1748953715,6/3/2025 19:28
4803,6.06,84.79,0,1748953720,6/3/2025 19:28
4804,5.96,84.78,0,1748953725,6/3/2025 19:28
4805,6.09,84.78,0,1748953730,6/3/2025 19:28
4806,6.11,84.77,0,1748953735,6/3/2025 19:28
4807,6.04,84.76,0,1748953741,6/3/2025 19:29
4808,6.03,84.77,0,1748953746,6/3/2025 19:29
4809,5.99,84.76,0,1748953767,6/3/2025 19:29
4810,6.09,84.76,0,1748953772,6/3/2025 19:29
4811,6.15,84.77,0,1748953777,6/3/2025 19:29
4812,6.23,84.76,0,1748953782,6/3/2025 19:29
4813,6.09,84.77,0,1748953787,6/3/2025 19:29
4814,6.03,84.77,0,1748953793,6/3/2025 19:29
4815,6.04,84.77,0,1748953798,6/3/2025 19:29
4816,6.04,84.78,0,1748953803,6/3/2025 19:30
4817,5.97,84.78,0,1748953808,6/3/2025 19:30
4818,6.04,84.78,0,1748953813,6/3/2025 19:30
4819,6.03,84.79,0,1748953818,6/3/2025 19:30
4820,6.06,84.8,0,1748953823,6/3/2025 19:30
4821,6.11,84.85,0,1748953844,6/3/2025 19:30
4822,6.04,84.86,0,1748953850,6/3/2025 19:30
4823,6.06,84.86,0,1748953855,6/3/2025 19:30
4824,6.01,84.86,0,1748953860,6/3/2025 19:31
4825,5.90502,84.8077,0,1748953915,6/3/2025 19:31
4826,5.85322,84.7618,0,1748953918,6/3/2025 19:31
